         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
0.000932729	0.00287524	0.00900465	 0.0227351	 0.0468569	 0.0834108	  0.132093	   0.19199	  0.259229	  0.329793	  0.399919	  0.466391	  0.521195	  0.569549	  0.610805	  0.639839	  0.651967	  0.658488	  0.665022	  0.667236	  0.661711	  0.652493	  0.653157	  0.652567	  0.649546	  0.640611	  0.633473	  0.619915	  0.610827	  0.603382	  0.598557	  0.594122	  0.591297	  0.594709	   0.60501	  0.570188	  0.553835	  0.552984	   0.55773	  0.560427	  0.547794	  0.529059	   0.51126	  0.494875	  0.479833	  0.470762	
0.00091813	0.00281387	0.00876455	 0.0220462	 0.0453284	 0.0808155	   0.12839	  0.187366	   0.25394	  0.323898	  0.393697	  0.459552	  0.514319	  0.562593	  0.603347	  0.631965	  0.643815	  0.650422	  0.657263	   0.65923	  0.653486	  0.644005	  0.644728	  0.644033	  0.640935	  0.631925	  0.624486	  0.610307	  0.600682	   0.59322	  0.588086	  0.582807	  0.579532	   0.58262	  0.593508	  0.560718	  0.544845	   0.54057	  0.538025	  0.537034	  0.521369	  0.488388	  0.454657	  0.426829	  0.399834	  0.389138	
0.000950312	0.00295157	0.00926924	 0.0234413	 0.0484344	 0.0861793	  0.136221	  0.197531	  0.265779	  0.336937	  0.407471	  0.474246	  0.529402	  0.577804	  0.618952	  0.648324	  0.660801	   0.66771	  0.674641	  0.677025	  0.671637	  0.662472	  0.663163	  0.662582	  0.659486	  0.650813	  0.643723	   0.63015	    0.6208	  0.614024	  0.609099	  0.604974	  0.602316	  0.605846	   0.61562	  0.579713	  0.562604	  0.565127	  0.577056	  0.583298	  0.573506	   0.56338	  0.555966	   0.55131	  0.545101	  0.538847	
0.00106043	0.00258228	0.00723091	 0.0179887	 0.0382317	 0.0713414	  0.119324	  0.182317	   0.25745	  0.339776	  0.423736	  0.504235	   0.57216	  0.631513	  0.681717	  0.718794	  0.739987	  0.754075	  0.765832	  0.772465	  0.771535	  0.765809	  0.765698	  0.763674	  0.758561	  0.747395	  0.736277	  0.718579	  0.707024	  0.697619	  0.689216	  0.681538	  0.676184	  0.676478	  0.683067	    0.6563	  0.642106	  0.641629	  0.644741	  0.645986	  0.638056	  0.625193	  0.612055	  0.599037	  0.586445	   0.57855	
0.00104161	0.00253093	0.00705044	 0.0174582	 0.0370024	 0.0691335	  0.115974	  0.177892	   0.25196	  0.333573	  0.417407	   0.49836	   0.56677	  0.626631	  0.677022	  0.713719	  0.734783	  0.749064	  0.760616	  0.767016	  0.765863	  0.759855	  0.759585	  0.757247	  0.751851	  0.740375	  0.728939	  0.711006	   0.69881	   0.68822	  0.678635	  0.669965	  0.664153	  0.664555	  0.671976	  0.647306	  0.633708	  0.630915	  0.628243	  0.625956	  0.615695	  0.591452	  0.563862	  0.536719	  0.508143	  0.495674	
 0.0010855	0.00265582	0.00743719	 0.0185543	  0.039507	 0.0737051	  0.123148	  0.187634	   0.26409	   0.34739	  0.431353	  0.511521	  0.579306	  0.638445	  0.688375	  0.725054	  0.746085	  0.760183	  0.771962	  0.778808	  0.777906	  0.772249	  0.772249	  0.770726	  0.765757	    0.7547	  0.743806	  0.726482	  0.715655	  0.707667	  0.699936	  0.692478	  0.686919	  0.687489	  0.693937	  0.666326	  0.650563	  0.652137	  0.660678	  0.665193	  0.660161	  0.653142	  0.648347	  0.644276	  0.639809	  0.636222	
  0.088008	 0.0890562	 0.0915731	 0.0930582	 0.0925851	 0.0906395	  0.087996	 0.0857303	  0.084473	 0.0846802	 0.0868241	 0.0912728	 0.0968886	  0.104358	  0.113571	  0.122455	   0.12732	  0.129629	  0.130834	  0.129895	   0.12493	  0.116945	  0.116021	  0.113629	  0.108584	  0.100864	  0.101003	 0.0973827	 0.0957316	 0.0940683	  0.091589	 0.0905273	 0.0940742	 0.0999161	   0.10796	 0.0989427	 0.0946294	 0.0950576	  0.069461	 0.0594941	 0.0600706	 0.0607859	 0.0603292	 0.0591591	 0.0575651	 0.0559431	
 0.0842208	 0.0848861	 0.0876419	 0.0890492	 0.0885613	 0.0860212	 0.0830718	 0.0807563	 0.0796454	 0.0801332	 0.0826312	 0.0874099	 0.0931293	  0.100601	   0.10964	  0.118065	  0.122904	  0.125195	  0.126194	  0.125068	  0.120299	   0.11237	  0.111183	  0.108485	  0.103278	 0.0956708	 0.0956262	 0.0918936	  0.089679	 0.0872418	 0.0841361	  0.082444	 0.0850383	 0.0898348	 0.0969569	 0.0901531	 0.0868699	 0.0868429	 0.0624051	 0.0522291	 0.0513991	 0.0512661	 0.0507707	 0.0486363	 0.0444306	 0.0411516	
